Date_Time;F1101;F1201;F1301;F1601;F1602;F1603;F1701;F2201;F3001;T1112;T1113;T1201;T1202;T1207;T1208;T1301;T1302;T1501;T1502;T1601;T1602;T1603;T1604;T1605;T1606;T1607;T1608;T1609;T1610;T1611;T1612;T1613;T1614;T1701;T1702;T2101;T2201;T2202;T2203;T2204;T2207;T3009;T3010;T3011;T3012;G_dh;G_gh;G_gt;D1301;QD1701;T2205;T2206
-;gMain1Massflow;gCollc1Massflow;gPelletsMassflow;gAcmMassflowHt;gAcmMassflowLt;gAcmMassflowMt;gTest1Massflow;gCollc2Massflow;gMassflow1;gMain1TinHx6;gMain1ToutHx6;gCollc1TinFpc;gCollc1ToutFpc;gCollc1Tstor1;gCollc1Tstor0;gPelletsTin;gPelletsTout;gStore1TinStor;gStore1ToutStor;gAcmTinHt;gAcmToutHt;gAcmTinLt;gAcmToutLt;gAcmTinStore;gAcmToutStore;gAcmTstorep1;gAcmTstorep0;gAcmTinCt;gAcmToutCt;gAcmTinHx;gAcmToutHx;gAcmTinMt;gAcmToutMt;gTest1Tin;gTest1Tout;gMain2Tout;gCollc2TinVac;gCollc2ToutVac;gCollc2TInFres;gCollc2ToutFres;gCollc2TambOut;gTemp9;gTemp10;gTemp11;gTemp12;gRadDiffHor;gRadGlobHor;gRadGlobTilt;gPelletsPressure;gTest1Power;gCollc2TinHx;gCollc2ToutHx
-;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;l/h   ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;°C    ;W/m²  ;W/m²  ;W/m²  ;mbar  ;kW    ;°C    ;°C    
26.04.2024 10:16:32;-0.322682;0.380871;0.0876898;-0.125329;0.936918;-0.0524918;0.810775;0.158086;0;43.8616;43.7016;10.7219;14.1617;38.7351;33.7443;20.84;20.06;39.5734;39.8405;23.05;22.6;22.793;22.54;30.9888;31.4343;48.96;49.09;17.162;19.2009;23.74;22.33;21.67;22.65;30.0601;22.081;23.06;23.6105;17.0116;11.7163;13.9428;11.2152;0;0;0;0;-35.2786;688.455;891.373;-0.275433;-7.49006;22.1375;20.6
26.04.2024 10:17:02;-0.40081;0.363781;0.0964385;-0.20187;0.785546;-0.106204;0.762963;-0.0836207;0;43.6564;43.4791;10.7582;14.2148;38.5239;33.5668;20.84;20.06;39.3455;39.5986;23.05;22.6;22.7984;22.54;30.9916;31.4696;48.9561;49.0852;17.1818;19.217;23.7339;22.33;21.67;22.65;29.942;22.0887;23.059;23.607;17.0446;11.7278;13.95;10.9691;0;0;0;0;-35.2793;690.028;893.386;-0.275485;-6.93263;22.14;20.6056
26.04.2024 10:17:32;-0.441908;0.414136;0.0791446;-0.21485;0.927152;-0.274667;0.765506;0.11597;0;43.4544;43.2547;10.7936;14.2698;38.3441;33.3874;20.84;20.06;39.0847;39.3541;23.05;22.6;22.8;22.5432;30.9746;31.5188;48.95;49.0843;17.198;19.2301;23.73;22.33;21.67;22.65;30.0755;22.0927;23.0594;23.5949;17.075;11.7391;13.9575;10.9415;0;0;0;0;-35.2795;690.185;893.99;-0.275509;-7.06709;22.14;20.61
26.04.2024 10:18:02;-0.468764;0.343944;0.0671407;-0.202317;0.782495;-0.106204;0.660217;-0.0604266;0;43.2526;43.0334;10.8299;14.3285;38.1238;33.2046;20.84;20.0621;38.8521;39.0961;23.0505;22.6;22.8;22.55;30.97;31.5463;48.95;49.0683;17.2145;19.24;23.7298;22.33;21.67;22.65;29.9205;22.0932;23.0573;23.5763;17.1026;11.7529;13.96;10.9866;0;0;0;0;-35.2738;691.472;895.107;-0.275457;-5.97261;22.14;20.61
26.04.2024 10:18:32;-0.314137;0.365917;0.0842311;-0.171433;0.872219;0.0585955;0.880459;0.0183111;0;43.0547;42.8116;10.8645;14.382;37.8387;33.0531;20.84;20.0626;38.6229;38.8679;23.0544;22.6068;22.8;22.55;30.9782;31.566;48.95;49.0522;17.227;19.2479;23.7205;22.33;21.67;22.6502;30.1862;22.0937;23.0545;23.5536;17.1335;11.7639;13.9679;11.0758;0;0;0;0;-35.2855;692.676;895.994;-0.275428;-8.23316;22.1404;20.6171
26.04.2024 10:19:02;-0.37314;0.34547;0.091759;-0.255135;0.806299;-0.0122076;0.802637;0.0378429;0;42.8568;42.5923;10.8967;14.43;37.5877;32.934;20.84;20.0647;38.4242;38.6726;23.06;22.61;22.8006;22.55;30.9782;31.6092;48.9567;49.04;17.237;19.2551;23.72;22.33;21.6711;22.6563;30.1575;22.0963;23.0511;23.5292;17.1597;11.7781;13.97;11.1125;0;0;0;0;-35.2824;693.595;896.995;-0.275476;-7.45053;22.1473;20.62
26.04.2024 10:19:32;-0.422376;0.37965;0.0585955;-0.169195;0.795923;-0.107425;0.791955;0.0732444;0;42.6606;42.3756;10.928;14.4756;37.3787;32.8287;20.84;20.0679;38.1897;38.4464;23.06;22.61;22.8074;22.55;30.9639;31.6508;48.96;49.04;17.2474;19.2624;23.7147;22.3305;21.6776;22.66;30.0603;22.0974;23.05;23.5062;17.1863;11.7912;13.9756;11.2344;0;0;0;0;-35.2954;693.962;897.194;-0.275409;-7.28822;22.15;20.62
26.04.2024 10:20:02;-0.35198;0.374157;0.0826035;-0.175461;0.900907;-0.264901;0.70396;-0.0793481;0;42.4711;42.1646;10.9555;14.5201;37.1991;32.5827;20.84;20.069;37.9335;38.1929;23.06;22.61;22.81;22.55;30.9533;31.6848;48.9577;49.04;17.2563;19.2723;23.71;22.3346;21.68;22.66;30.0829;22.1;23.05;23.4858;17.214;11.8037;13.98;11.3455;0;0;0;0;-35.2848;694.875;897.97;-0.275404;-6.49669;22.15;20.6264
26.04.2024 10:20:32;-0.433363;0.427564;0.0689718;-0.273486;0.787377;-0.0769068;0.835699;0.0274667;0;42.2822;41.9522;10.983;14.5681;36.9369;32.4018;20.8405;20.0695;37.6988;37.9289;23.06;22.61;22.81;22.5565;30.96;31.7054;48.9575;49.0405;17.2668;19.2849;23.7043;22.3384;21.68;22.66;29.9124;22.1;23.05;23.4691;17.2414;11.8163;13.9876;11.4;0;0;0;0;-35.2873;694.993;898.17;-0.275368;-7.56454;22.15;20.63
26.04.2024 10:21:02;-0.393078;0.379345;0.0762963;-0.162481;0.803857;-0.0561541;0.772118;0.120853;0;42.0922;41.7388;11.0143;14.6233;36.7147;32.2754;20.84;20.07;37.4688;37.7287;23.0618;22.6111;22.81;22.56;30.96;31.7295;48.96;49.0371;17.2794;19.3029;23.7;22.34;21.68;22.66;29.8764;22.108;23.05;23.4586;17.2688;11.8287;13.9928;11.2304;0;0;0;0;-35.2637;695.093;897.984;-0.275423;-6.95872;22.1505;20.63
26.04.2024 10:21:32;-0.449233;0.336619;0.0671407;-0.187994;0.878323;-0.184332;0.670899;-0.124516;0;41.9034;41.5252;11.0476;14.6753;36.5132;32.038;20.84;20.07;37.2386;37.5093;23.0668;22.6178;22.8108;22.56;30.9589;31.7667;48.962;49.03;17.2917;19.319;23.697;22.34;21.6816;22.6611;29.8289;22.1164;23.05;23.4505;17.296;11.8414;14.0011;11.1766;0;0;0;0;-35.2792;696.207;899.019;-0.27536;-5.98856;22.1544;20.6362
26.04.2024 10:22:02;-0.326752;0.352794;0.0722272;-0.231412;0.913113;-0.0488296;0.713116;0.0573748;0;41.7172;41.3157;11.0809;14.7287;36.2931;31.9816;20.84;20.07;36.9868;37.2774;23.07;22.62;22.8168;22.56;30.9637;31.8025;48.9617;49.0246;17.3066;19.3347;23.69;22.34;21.6858;22.6671;29.9975;22.1242;23.05;23.4505;17.3247;11.8545;14.01;11.2525;0;0;0;0;-35.2869;698.231;900.889;-0.275339;-6.47672;22.16;20.64
26.04.2024 10:22:32;-0.336924;0.38789;0.0789412;-0.212612;0.794091;-0.288095;0.831121;0.119022;0;41.5293;41.1058;11.1164;14.7842;36.0672;31.7764;20.84;20.07;36.7804;37.0134;23.07;22.62;22.82;22.56;30.97;31.8454;48.9687;49.0216;17.3214;19.3555;23.6897;22.34;21.6895;22.6695;29.9271;22.1314;23.05;23.4576;17.3509;11.8655;14.0193;11.3639;0;0;0;0;-35.2791;700.309;903.251;-0.275296;-7.48696;22.16;20.64
26.04.2024 10:23:02;-0.416679;0.411084;0.0520849;-0.20366;0.79104;-0.101321;0.739565;-0.0817897;0;41.3429;40.8966;11.1476;14.8352;35.8502;31.6714;20.8414;20.07;36.5963;36.8334;23.07;22.62;22.82;22.56;30.97;31.8821;48.9635;49.0205;17.3359;19.377;23.6816;22.34;21.69;22.67;29.9544;22.1395;23.05;23.467;17.377;11.8797;14.0319;11.4058;0;0;0;0;-35.2799;700.062;902.459;-0.275353;-6.69291;22.16;20.6439
26.04.2024 10:23:32;-0.457371;0.369884;0.0756859;-0.258268;0.820337;0.0378429;0.689718;0.00427263;0;41.1622;40.6906;11.1795;14.894;35.6101;31.5797;20.8495;20.07;36.357;36.6228;23.07;22.6248;22.82;22.5626;30.9628;31.8988;48.9568;49.0243;17.3532;19.4017;23.68;22.34;21.69;22.67;30.0444;22.1453;23.05;23.4791;17.4057;11.89;14.0429;11.4252;0;0;0;0;-35.2789;699.567;901.787;-0.275403;-6.30241;22.16;20.65
26.04.2024 10:24:02;-0.37436;0.354015;0.0691753;-0.204108;0.805079;-0.14771;0.746178;0.120243;0;40.9792;40.485;11.2143;14.9578;35.3981;31.4038;20.85;20.0732;36.1451;36.4308;23.07;22.629;22.82;22.5687;30.9646;31.9244;48.95;49.02;17.3705;19.4286;23.6772;22.34;21.69;22.67;29.927;22.1491;23.05;23.4953;17.4313;11.9005;14.0545;11.4659;0;0;0;0;-35.28;701.712;904.274;-0.275285;-6.71346;22.1619;20.6506
26.04.2024 10:24:32;-0.320648;0.3708;0.0750755;-0.174566;0.72512;-0.0585956;0.820439;-0.021363;0;40.7982;40.284;11.2507;15.0216;35.21;31.4283;20.85;20.0783;35.917;36.2046;23.0737;22.63;22.82;22.57;30.9644;31.9612;48.9505;49.02;17.3909;19.4552;23.67;22.34;21.69;22.67;29.831;22.1521;23.05;23.5152;17.4577;11.911;14.0665;11.3488;0;0;0;0;-35.2779;703.902;907.288;-0.275299;-7.28996;22.1679;20.6595
26.04.2024 10:25:02;-0.419121;0.427259;0.0714133;-0.27662;0.860012;-0.147709;0.730918;0.0311289;0;40.6208;40.0843;11.2885;15.0865;34.9921;31.6354;20.85;20.08;35.7164;35.9714;23.0791;22.63;22.8294;22.57;30.9595;31.9663;48.95;49.0136;17.4097;19.4776;23.67;22.3432;21.6912;22.6716;29.7021;22.1579;23.05;23.535;17.4856;11.9203;14.0775;11.152;0;0;0;0;-35.2793;705.435;909.498;-0.275313;-6.36206;22.17;20.66
26.04.2024 10:25:32;-0.441501;0.378124;0.0846379;-0.290496;0.839869;-0.0842311;0.652588;0.101321;0;40.4429;39.8812;11.3303;15.1553;34.8059;31.7991;20.85;20.08;35.5252;35.7705;23.08;22.63;22.83;22.57;30.9524;31.9948;48.95;49.01;17.4274;19.5001;23.6621;22.3489;21.6984;22.6771;29.7389;22.1605;23.05;23.5549;17.5128;11.93;14.0885;11.1014;0;0;0;0;-35.2761;706.674;911.455;-0.275264;-5.72625;22.17;20.661
26.04.2024 10:26:02;-0.369477;0.393384;0.0728375;-0.123539;0.834987;0.11475;0.764488;-0.00671407;0;40.2655;39.6803;11.3692;15.2204;34.6223;31.9137;20.85;20.08;35.3165;35.5785;23.08;22.63;22.83;22.57;30.9445;32.02;48.95;48.9997;17.446;19.521;23.66;22.35;21.7;22.68;29.801;22.164;23.0489;23.5726;17.5394;11.9387;14.0974;11.1468;0;0;0;0;-35.2746;708.555;913.267;-0.275335;-6.77203;22.17;20.6683
26.04.2024 10:26:32;-0.33489;0.336314;0.0901313;-0.240364;0.829493;-0.0439466;0.783817;-0.0354015;0;40.0911;39.4831;11.4114;15.2874;34.4513;32.0831;20.85;20.08;35.1369;35.3842;23.08;22.63;22.83;22.5705;30.94;32.03;48.9457;48.9817;17.4624;19.5382;23.658;22.35;21.7;22.68;29.6513;22.1689;23.0495;23.5844;17.5656;11.9476;14.1031;11.2403;0;0;0;0;-35.2798;710.167;914.164;-0.27532;-6.78397;22.17;20.67
26.04.2024 10:27:02;-0.393078;0.376293;0.061444;-0.285572;0.869778;-0.203864;0.784326;0.0994903;0;39.918;39.2891;11.452;15.3581;34.2552;32.2205;20.8527;20.08;34.9477;35.2029;23.0806;22.6326;22.8302;22.5735;30.9427;32.0365;48.9484;48.98;17.4812;19.5546;23.65;22.35;21.7;22.68;29.6194;22.1737;23.0445;23.5949;17.5913;11.9559;14.1114;11.3461;0;0;0;0;-35.2745;711.105;915.474;-0.275252;-6.76135;22.1737;20.6708
26.04.2024 10:27:32;-0.388602;0.392163;0.0860622;-0.146367;0.819116;-0.229499;0.753807;0.00488296;0;39.7473;39.0955;11.4939;15.4278;33.933;32.3135;20.8573;20.0812;34.691;34.9665;23.0832;22.6379;22.8384;22.5795;30.9462;32.0571;48.95;48.9751;17.5006;19.5727;23.6497;22.35;21.7;22.68;29.7843;22.178;23.04;23.6037;17.6178;11.969;14.1229;11.3879;0;0;0;0;-35.2787;713.262;917.865;-0.275219;-6.63226;22.1795;20.6784
26.04.2024 10:28:02;-0.332041;0.416272;0.0785343;-0.189337;0.802637;-0.0781273;0.758893;-0.00915556;0;39.5766;38.9028;11.5346;15.4919;33.8212;32.3894;20.8595;20.0853;34.4779;34.7268;23.0886;22.64;22.8395;22.58;30.94;32.0801;48.95;48.9774;17.5188;19.5938;23.6405;22.3503;21.7;22.68;29.7213;22.1821;23.04;23.6142;17.6421;11.9784;14.1311;11.505;0;0;0;0;-35.2755;713.838;918.083;-0.2752;-6.60741;22.1795;20.68
26.04.2024 10:28:32;-0.413424;0.354015;0.0789412;-0.271696;0.843532;-0.0207526;0.762454;0.103153;0;39.407;38.7119;11.5716;15.549;33.766;32.4757;20.86;20.09;34.2253;34.5076;23.09;22.64;22.84;22.58;30.94;32.111;48.95;48.9758;17.5398;19.6192;23.64;22.3534;21.7005;22.6816;29.747;22.1888;23.04;23.6277;17.67;11.991;14.1409;11.6193;0;0;0;0;-35.2773;713.759;917.869;-0.275251;-6.66346;22.18;20.68
